#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.09890109890109891,3.0,1.388361,0.542426363188,0.939,0.061,0.0,0.856611,0.922320042724,0.9015,0.0985,0.0
0.09890109890109891,3.444444444444445,1.3743805,0.562313257448,0.957,0.043,0.0,0.830169,0.84740489109,0.919,0.081,0.0
0.09890109890109891,4.000000000000001,1.3148775,0.557367046899,0.972,0.028,0.0,0.787252,0.826502096215,0.9275,0.0725,0.0
0.09890109890109891,4.714285714285716,1.2903415,0.525239599532,0.9825,0.0175,0.0,0.732816,0.733170222023,0.947,0.053,0.0
0.09890109890109891,5.6666666666666705,1.263571,0.503899923792,0.9865,0.0135,0.0,0.6641875,0.663356328527,0.949,0.051,0.0
0.09890109890109891,7.0,1.2261475,0.497235447566,0.9875,0.0125,0.0,0.6112515,0.617296262007,0.9585,0.0415,0.0
0.12994350282485875,0.14285714285714285,1.4826055,0.530560926007,0.0195,0.9805,0.0,0.981423,0.746050181543,0.061,0.939,0.0
0.12994350282485875,0.17647058823529413,1.4842175,0.538207283617,0.035,0.965,0.0,0.9975595,0.735982875143,0.0725,0.9275,0.0
0.12994350282485875,0.21212121212121213,1.5221175,0.556576421907,0.0455,0.9545,0.0,1.052331,0.824901695944,0.086,0.914,0.0
0.12994350282485875,0.25,1.549273,0.572540968392,0.07,0.93,0.0,1.108948,0.865069948905,0.1225,0.8775,0.0
0.12994350282485875,0.2903225806451613,1.5883045,0.601649954096,0.087,0.913,0.0,1.150578,0.91374797885,0.156,0.844,0.0
0.12994350282485875,0.3333333333333333,1.6302095,0.617776140826,0.106,0.894,0.0,1.247119,1.0179852562,0.182,0.818,0.0
0.12994350282485875,0.37931034482758624,1.6631935,0.615506163641,0.1375,0.8625,0.0,1.252586,1.00662887529,0.2085,0.7915,0.0
0.12994350282485875,0.42857142857142866,1.7255155,0.664300120462,0.1705,0.8295,0.0,1.2759185,1.06147217274,0.2435,0.7565,0.0
0.12994350282485875,0.48148148148148145,1.6990685,0.659254258074,0.213,0.787,0.0,1.277386,1.05566952625,0.2605,0.7395,0.0
0.12994350282485875,0.5384615384615384,1.724893,0.639956490725,0.2535,0.7465,0.0,1.32306,1.10593609422,0.3255,0.6745,0.0
0.12994350282485875,0.6,1.736887,0.657377963619,0.317,0.683,0.0,1.339295,1.13315328547,0.363,0.637,0.0
0.12994350282485875,0.6666666666666667,1.75836,0.657382836055,0.373,0.627,0.0,1.3813715,1.20196652333,0.41,0.59,0.0
0.12994350282485875,0.7391304347826089,1.7654485,0.670919262925,0.4085,0.5915,0.0,1.36591,1.14966301358,0.4475,0.5525,0.0
0.12994350282485875,0.8181818181818181,1.743083,0.655640988949,0.4805,0.5195,0.0,1.366874,1.1957207423,0.492,0.508,0.0
0.12994350282485875,0.904761904761905,1.7414055,0.635412434168,0.501,0.499,0.0,1.347978,1.14611551262,0.5405,0.4595,0.0
0.12994350282485875,1.0,1.704261,0.66214878439,0.5795,0.4205,0.0,1.33589,1.22589631375,0.57,0.43,0.0
0.12994350282485875,1.105263157894737,1.750218,0.67033873121,0.617,0.383,0.0,1.338101,1.18347527413,0.6035,0.3965,0.0
0.12994350282485875,1.2222222222222225,1.7120785,0.660271312901,0.6635,0.3365,0.0,1.28167,1.2149357455,0.674,0.326,0.0
0.12994350282485875,1.352941176470588,1.6870465,0.680611835312,0.7065,0.2935,0.0,1.264311,1.2205616766,0.6985,0.3015,0.0
0.12994350282485875,1.5000000000000007,1.683149,0.667369448221,0.757,0.243,0.0,1.2199975,1.11328795882,0.734,0.266,0.0
